"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","調布市","多摩川六丁目","","15","9","-39533.2","-26222.8","35.643319","139.543768","1","1","0","0"
"東京都","調布市","多摩川六丁目","","19","9","-39531.0","-26288.7","35.643337","139.543039","1","1","0","0"
"東京都","調布市","多摩川六丁目","","13","9","-39479.4","-26283.7","35.643803","139.543093","1","1","0","0"
"東京都","調布市","多摩川六丁目","","14","9","-39506.9","-26251.4","35.643555","139.543451","1","1","0","0"
"東京都","調布市","布田五丁目","","54","9","-39465.2","-26240.5","35.643931","139.543570","1","0","0","0"
"東京都","調布市","布田五丁目","","58","9","-39443.3","-26158.3","35.644131","139.544477","1","1","0","0"
"東京都","調布市","布田五丁目","","53","9","-39459.8","-26215.9","35.643981","139.543841","1","0","0","0"
"東京都","調布市","布田五丁目","","55","9","-39500.0","-26191.4","35.643619","139.544114","1","1","0","0"
"東京都","調布市","染地一丁目","","1","9","-39569.2","-26050.2","35.643000","139.545674","1","0","0","0"
"東京都","調布市","布田五丁目","","58","9","-39484.2","-26139.4","35.643763","139.544687","1","0","0","0"
"東京都","調布市","布田五丁目","","59","9","-39531.1","-26145.9","35.643340","139.544617","1","1","0","0"
"東京都","調布市","布田六丁目","","13","9","-39410.0","-26094.1","35.644433","139.545184","1","0","0","0"
"東京都","調布市","布田五丁目","","34","9","-39309.9","-26115.3","35.645335","139.544947","1","1","0","0"
"東京都","調布市","布田五丁目","","37","9","-39277.9","-26199.6","35.645621","139.544015","1","1","0","0"
"東京都","調布市","布田五丁目","","40","9","-39272.8","-26241.3","35.645665","139.543554","1","1","0","0"
"東京都","調布市","布田五丁目","","39","9","-39323.1","-26252.4","35.645213","139.543434","1","1","0","0"
"東京都","調布市","布田五丁目","","16","9","-39218.3","-26281.4","35.646156","139.543110","1","1","0","0"
"東京都","調布市","布田五丁目","","17","9","-39166.5","-26255.3","35.646624","139.543396","1","1","0","0"
"東京都","調布市","布田五丁目","","20","9","-39226.7","-26184.3","35.646083","139.544182","1","1","0","0"
"東京都","調布市","布田五丁目","","18","9","-39216.3","-26249.6","35.646175","139.543462","1","1","0","0"
"東京都","調布市","布田五丁目","","19","9","-39225.7","-26220.1","35.646091","139.543787","1","1","0","0"
"東京都","調布市","布田五丁目","","21","9","-39180.8","-26192.5","35.646496","139.544091","1","1","0","0"
"東京都","調布市","布田五丁目","","7","9","-39098.6","-26239.6","35.647236","139.543568","1","1","0","0"
"東京都","調布市","布田五丁目","","4","9","-39052.6","-26219.3","35.647651","139.543790","1","1","0","0"
"東京都","調布市","布田五丁目","","3","9","-39060.0","-26189.7","35.647585","139.544117","1","1","0","0"
"東京都","調布市","布田五丁目","","33","9","-39251.1","-26128.9","35.645864","139.544795","1","1","0","0"
"東京都","調布市","布田五丁目","","35","9","-39308.6","-26143.4","35.645345","139.544637","1","1","0","0"
"東京都","調布市","布田五丁目","","24","9","-39052.0","-26113.9","35.647660","139.544955","1","1","0","0"
"東京都","調布市","布田五丁目","","27","9","-39091.5","-26132.8","35.647303","139.544747","1","1","0","0"
"東京都","調布市","布田五丁目","","26","9","-39100.8","-26093.4","35.647220","139.545183","1","1","0","0"
"東京都","調布市","布田五丁目","","28","9","-39135.2","-26130.1","35.646909","139.544778","1","1","0","0"
"東京都","調布市","布田五丁目","","29","9","-39140.7","-26083.8","35.646860","139.545290","1","1","0","0"
"東京都","調布市","布田六丁目","","6","9","-39222.9","-25985.0","35.646122","139.546383","1","1","0","0"
"東京都","調布市","布田六丁目","","7","9","-39206.4","-26036.8","35.646270","139.545811","1","1","0","0"
"東京都","調布市","布田六丁目","","2","9","-39140.4","-26041.1","35.646865","139.545761","1","1","0","0"
"東京都","調布市","布田六丁目","","3","9","-39152.0","-26005.3","35.646761","139.546157","1","1","0","0"
"東京都","調布市","布田六丁目","","4","9","-39161.4","-25962.7","35.646678","139.546627","1","1","0","0"
"東京都","調布市","布田六丁目","","8","9","-39274.5","-25981.0","35.645657","139.546429","1","0","0","0"
"東京都","調布市","布田六丁目","","5","9","-39207.7","-25941.9","35.646260","139.546859","1","1","0","0"
"東京都","調布市","布田六丁目","","6","9","-39237.7","-25959.8","35.645989","139.546662","1","0","0","0"
"東京都","調布市","布田六丁目","","9","9","-39282.2","-25935.9","35.645589","139.546927","1","1","0","0"
"東京都","調布市","布田六丁目","","23","9","-39155.8","-25879.0","35.646730","139.547551","1","1","0","0"
"東京都","調布市","布田六丁目","","22","9","-39196.8","-25892.0","35.646360","139.547409","1","1","0","0"
"東京都","調布市","布田六丁目","","20","9","-39273.2","-25900.6","35.645671","139.547317","1","1","0","0"
"東京都","調布市","布田六丁目","","21","9","-39234.2","-25894.3","35.646023","139.547386","1","1","0","0"
"東京都","調布市","布田六丁目","","19","9","-39278.7","-25860.3","35.645623","139.547762","1","1","0","0"
"東京都","調布市","布田六丁目","","17","9","-39414.5","-25887.7","35.644398","139.547464","1","1","0","0"
"東京都","調布市","布田六丁目","","11","9","-39312.7","-26031.7","35.645312","139.545870","1","1","0","0"
"東京都","調布市","布田六丁目","","18","9","-39344.2","-25878.7","35.645031","139.547561","1","1","0","0"
"東京都","調布市","布田六丁目","","29","9","-39388.5","-25846.7","35.644634","139.547916","1","1","0","0"
"東京都","調布市","布田六丁目","","30","9","-39441.8","-25831.9","35.644153","139.548081","1","1","0","0"
"東京都","調布市","布田六丁目","","16","9","-39448.5","-25896.0","35.644091","139.547374","1","1","0","0"
"東京都","調布市","布田六丁目","","31","9","-39506.4","-25817.2","35.643571","139.548245","1","1","0","0"
"東京都","調布市","布田六丁目","","62","9","-39484.9","-25829.8","35.643765","139.548106","0","1","0","0"
"東京都","調布市","布田六丁目","","61","9","-39491.2","-25764.8","35.643710","139.548824","0","1","0","0"
"東京都","調布市","布田六丁目","","34","9","-39437.5","-25767.0","35.644194","139.548797","1","1","0","0"
"東京都","調布市","布田六丁目","","60","9","-39453.6","-25791.7","35.644048","139.548526","0","1","0","0"
"東京都","調布市","布田六丁目","","59","9","-39405.6","-25785.2","35.644480","139.548596","0","1","0","0"
"東京都","調布市","布田六丁目","","36","9","-39397.5","-25711.6","35.644556","139.549408","1","1","0","0"
"東京都","調布市","布田六丁目","","35","9","-39388.9","-25748.8","35.644632","139.548997","1","1","0","0"
"東京都","調布市","布田六丁目","","58","9","-39365.0","-25751.6","35.644848","139.548965","0","1","0","0"
"東京都","調布市","布田六丁目","","63","9","-39357.3","-25817.3","35.644915","139.548240","0","0","0","0"
"東京都","調布市","布田六丁目","","27","9","-39267.2","-25833.7","35.645727","139.548055","1","1","0","0"
"東京都","調布市","布田六丁目","","26","9","-39268.6","-25809.0","35.645715","139.548328","1","1","0","0"
"東京都","調布市","布田六丁目","","25","9","-39182.5","-25772.5","35.646492","139.548729","1","1","0","0"
"東京都","調布市","布田六丁目","","51","9","-39265.8","-25784.8","35.645741","139.548596","0","1","0","0"
"東京都","調布市","布田六丁目","","39","9","-39213.8","-25726.5","35.646212","139.549238","1","1","0","0"
"東京都","調布市","布田六丁目","","25","9","-39202.8","-25749.8","35.646310","139.548980","1","0","0","0"
"東京都","調布市","布田六丁目","","43","9","-39357.9","-25591.5","35.644916","139.550733","1","1","0","0"
"東京都","調布市","布田六丁目","","54","9","-39320.9","-25683.8","35.645247","139.549713","1","1","0","0"
"東京都","調布市","布田六丁目","","37","9","-39284.8","-25683.6","35.645572","139.549714","1","1","0","0"
"東京都","調布市","布田六丁目","","54","9","-39274.8","-25742.7","35.645661","139.549061","1","0","0","0"
"東京都","調布市","布田六丁目","","42","9","-39301.7","-25624.0","35.645422","139.550373","1","1","0","0"
"東京都","調布市","布田三丁目","","55","9","-39141.1","-25621.4","35.646869","139.550396","1","1","0","0"
"東京都","調布市","国領町五丁目","","6","9","-39154.6","-25594.6","35.646748","139.550693","1","1","0","0"
"東京都","調布市","国領町五丁目","","5","9","-39097.2","-25584.6","35.647266","139.550801","1","1","0","0"
"東京都","調布市","布田三丁目","","51","9","-39027.6","-25610.6","35.647893","139.550511","1","1","0","0"
"東京都","調布市","布田三丁目","","53","9","-39036.6","-25655.3","35.647811","139.550018","1","1","0","0"
"東京都","調布市","布田三丁目","","52","9","-38999.8","-25646.2","35.648142","139.550118","1","1","0","0"
"東京都","調布市","布田六丁目","","40","9","-39219.5","-25689.9","35.646161","139.549642","1","1","0","0"
"東京都","調布市","布田三丁目","","54","9","-39091.2","-25632.0","35.647319","139.550277","1","1","0","0"
"東京都","調布市","布田三丁目","","28","9","-39122.5","-25706.5","35.647035","139.549455","1","0","0","0"
"東京都","調布市","布田三丁目","","29","9","-39143.3","-25660.9","35.646848","139.549959","1","1","0","0"
"東京都","調布市","布田三丁目","","30","9","-39016.7","-25690.7","35.647988","139.549627","1","1","0","0"
"東京都","調布市","布田三丁目","","27","9","-39019.5","-25718.6","35.647963","139.549319","1","1","0","0"
"東京都","調布市","布田三丁目","","38","9","-38872.5","-25755.9","35.649287","139.548902","1","0","0","0"
"東京都","調布市","布田三丁目","","39","9","-38932.2","-25710.3","35.648750","139.549407","1","0","0","0"
"東京都","調布市","布田三丁目","","31","9","-38933.3","-25754.5","35.648739","139.548919","1","1","0","0"
"東京都","調布市","布田三丁目","","36","9","-38772.9","-25791.8","35.650184","139.548503","1","1","0","0"
"東京都","調布市","布田三丁目","","32","9","-38927.2","-25799.4","35.648792","139.548424","1","1","0","0"
"東京都","調布市","布田三丁目","","37","9","-38853.6","-25790.5","35.649456","139.548520","1","1","0","0"
"東京都","調布市","布田三丁目","","34","9","-38848.1","-25828.5","35.649505","139.548100","1","1","0","0"
"東京都","調布市","布田三丁目","","33","9","-38921.5","-25841.7","35.648843","139.547957","1","1","0","0"
"東京都","調布市","布田三丁目","","8","9","-38819.5","-25963.0","35.649759","139.546613","1","1","0","0"
"東京都","調布市","布田四丁目","","9","9","-38817.0","-26073.5","35.649779","139.545393","1","1","0","0"
"東京都","調布市","布田四丁目","","27","9","-38861.7","-26056.0","35.649376","139.545587","1","1","0","0"
"東京都","調布市","布田四丁目","","8","9","-38817.5","-26037.3","35.649775","139.545792","1","1","0","0"
"東京都","調布市","布田四丁目","","7","9","-38825.0","-26001.0","35.649708","139.546194","1","1","0","0"
"東京都","調布市","布田四丁目","","7","9","-38756.8","-26003.8","35.650323","139.546161","1","0","0","0"
"東京都","調布市","布田四丁目","","9","9","-38753.6","-26073.8","35.650350","139.545388","1","0","0","0"
"東京都","調布市","布田四丁目","","8","9","-38757.6","-26040.8","35.650315","139.545752","1","0","0","0"
"東京都","調布市","布田四丁目","","5","9","-38686.3","-26015.6","35.650958","139.546028","1","1","0","0"
"東京都","調布市","布田四丁目","","6","9","-38689.0","-25987.2","35.650935","139.546342","1","1","0","0"
"東京都","調布市","布田一丁目","","46","9","-38531.9","-26023.2","35.652349","139.545939","1","1","0","0"
"東京都","調布市","布田一丁目","","52","9","-38637.1","-25992.1","35.651402","139.546286","1","0","0","0"
"東京都","調布市","布田一丁目","","49","9","-38571.8","-25984.2","35.651991","139.546372","1","1","0","0"
"東京都","調布市","布田一丁目","","50","9","-38565.9","-25958.7","35.652045","139.546653","1","1","0","0"
"東京都","調布市","布田一丁目","","51","9","-38613.6","-25969.9","35.651615","139.546531","1","1","0","0"
"東京都","調布市","布田一丁目","","49","9","-38570.8","-25998.4","35.652000","139.546214","1","0","0","0"
"東京都","調布市","布田一丁目","","48","9","-38538.4","-26003.4","35.652292","139.546158","1","1","0","0"
"東京都","調布市","布田二丁目","","36","9","-38610.2","-25884.6","35.651648","139.547472","1","1","0","0"
"東京都","調布市","布田二丁目","","35","9","-38584.3","-25904.2","35.651881","139.547255","1","1","0","0"
"東京都","調布市","布田二丁目","","34","9","-38607.9","-25931.0","35.651668","139.546960","1","1","0","0"
"東京都","調布市","布田三丁目","","5","9","-38744.9","-25853.2","35.650435","139.547823","1","0","0","0"
"東京都","調布市","布田三丁目","","7","9","-38817.2","-25909.3","35.649781","139.547206","1","1","0","0"
"東京都","調布市","布田三丁目","","1","9","-38706.4","-25923.1","35.650780","139.547050","1","1","0","0"
"東京都","調布市","布田三丁目","","4","9","-38763.6","-25890.6","35.650265","139.547411","1","1","0","0"
"東京都","調布市","布田三丁目","","2","9","-38743.8","-25947.2","35.650442","139.546785","1","1","0","0"
"東京都","調布市","布田三丁目","","3","9","-38773.5","-25946.6","35.650174","139.546793","1","1","0","0"
"東京都","調布市","布田四丁目","","3","9","-38676.4","-26106.2","35.651045","139.545027","1","0","0","0"
